species	sample	strategy	k	rep	depth	n_truth_cl	n_pred_cl	TP	FP	FN	precision	recall	f1	wall_s	maxrss_mb
Clostridioides_difficile	Clostridioides_difficile__diff_k2_rep4_d5	diff	2	4	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.480	62.1
Clostridioides_difficile	Clostridioides_difficile__diff_k2_rep5_d0.5	diff	2	5	0.5	2	0	0	0	2	0.0000	0.0000	0.0000	0.070	16.1
Clostridioides_difficile	Clostridioides_difficile__diff_k2_rep5_d10	diff	2	5	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.830	111.5
Clostridioides_difficile	Clostridioides_difficile__diff_k2_rep5_d1	diff	2	5	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.100	23.4
Clostridioides_difficile	Clostridioides_difficile__diff_k2_rep5_d3	diff	2	5	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.270	42.7
Clostridioides_difficile	Clostridioides_difficile__diff_k2_rep5_d5	diff	2	5	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.430	62.0
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep1_d0.5	diff	3	1	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.090	18.9
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep1_d10	diff	3	1	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.190	158.6
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep1_d1	diff	3	1	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.140	26.1
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep1_d3	diff	3	1	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.380	55.5
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep1_d5	diff	3	1	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.600	87.0
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep2_d0.5	diff	3	2	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.080	19.4
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep2_d10	diff	3	2	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.260	167.0
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep2_d1	diff	3	2	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.150	26.8
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep2_d3	diff	3	2	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.390	59.7
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep2_d5	diff	3	2	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.660	91.1
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep3_d0.5	diff	3	3	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.090	18.9
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep3_d10	diff	3	3	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.220	160.2
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep3_d1	diff	3	3	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.140	27.0
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep3_d3	diff	3	3	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.400	57.9
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep3_d5	diff	3	3	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.630	87.8
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep4_d0.5	diff	3	4	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.090	19.2
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep4_d10	diff	3	4	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.330	164.9
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep4_d1	diff	3	4	1	3	1	1	0	2	1.0000	0.3333	0.5000	0.150	26.6
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep4_d3	diff	3	4	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.410	58.6
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep4_d5	diff	3	4	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.620	90.8
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep5_d0.5	diff	3	5	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.080	19.3
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep5_d10	diff	3	5	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.260	162.8
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep5_d1	diff	3	5	1	3	1	1	0	2	1.0000	0.3333	0.5000	0.150	26.2
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep5_d3	diff	3	5	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.450	56.8
Clostridioides_difficile	Clostridioides_difficile__diff_k3_rep5_d5	diff	3	5	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.660	90.1
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep1_d0.5	diff	5	1	0.5	5	2	2	0	3	1.0000	0.4000	0.5714	0.120	24.5
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep1_d10	diff	5	1	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.100	266.1
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep1_d1	diff	5	1	1	5	2	2	0	3	1.0000	0.4000	0.5714	0.230	39.0
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep1_d3	diff	5	1	3	5	4	4	0	1	1.0000	0.8000	0.8889	0.650	90.9
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep1_d5	diff	5	1	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.030	139.5
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep2_d0.5	diff	5	2	0.5	5	1	1	0	4	1.0000	0.2000	0.3333	0.130	24.1
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep2_d10	diff	5	2	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.070	261.9
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep2_d1	diff	5	2	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.260	38.8
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep2_d3	diff	5	2	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.620	88.4
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep2_d5	diff	5	2	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.040	138.9
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep3_d0.5	diff	5	3	0.5	5	2	2	0	3	1.0000	0.4000	0.5714	0.130	24.2
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep3_d10	diff	5	3	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.030	258.5
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep3_d1	diff	5	3	1	5	2	2	0	3	1.0000	0.4000	0.5714	0.230	38.8
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep3_d3	diff	5	3	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.680	88.6
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep3_d5	diff	5	3	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.020	137.1
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep4_d0.5	diff	5	4	0.5	5	4	4	0	1	1.0000	0.8000	0.8889	0.130	24.0
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep4_d10	diff	5	4	10	5	5	5	0	0	1.0000	1.0000	1.0000	1.970	257.7
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep4_d1	diff	5	4	1	5	4	4	0	1	1.0000	0.8000	0.8889	0.230	38.2
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep4_d3	diff	5	4	3	5	4	4	0	1	1.0000	0.8000	0.8889	0.640	87.8
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep4_d5	diff	5	4	5	5	4	4	0	1	1.0000	0.8000	0.8889	1.020	136.7
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep5_d0.5	diff	5	5	0.5	5	3	3	0	2	1.0000	0.6000	0.7500	0.120	26.4
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep5_d10	diff	5	5	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.110	265.1
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep5_d1	diff	5	5	1	5	3	3	0	2	1.0000	0.6000	0.7500	0.240	38.4
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep5_d3	diff	5	5	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.670	90.3
Clostridioides_difficile	Clostridioides_difficile__diff_k5_rep5_d5	diff	5	5	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.020	139.7
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep1_d0.5	same	2	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.070	16.0
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep1_d10	same	2	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.820	113.2
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep1_d1	same	2	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	21.5
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep1_d3	same	2	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	43.0
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep1_d5	same	2	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.440	63.2
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep2_d0.5	same	2	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.060	16.1
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep2_d10	same	2	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.820	112.8
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep2_d1	same	2	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	21.5
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep2_d3	same	2	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.270	43.2
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep2_d5	same	2	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.440	63.4
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep3_d0.5	same	2	3	0.5	1	0	0	0	1	0.0000	0.0000	0.0000	0.070	15.9
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep3_d10	same	2	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.830	113.4
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep3_d1	same	2	3	1	1	0	0	0	1	0.0000	0.0000	0.0000	0.110	21.5
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep3_d3	same	2	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	43.2
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep3_d5	same	2	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.440	63.4
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep4_d0.5	same	2	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.070	19.1
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep4_d10	same	2	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.810	112.6
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep4_d1	same	2	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	21.2
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep4_d3	same	2	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.280	43.0
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep4_d5	same	2	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.420	63.4
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep5_d0.5	same	2	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.060	15.9
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep5_d10	same	2	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	0.940	112.0
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep5_d1	same	2	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	21.9
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep5_d3	same	2	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.270	42.6
Clostridioides_difficile	Clostridioides_difficile__same_k2_rep5_d5	same	2	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.450	62.1
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep1_d0.5	same	3	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.090	19.2
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep1_d10	same	3	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.260	165.6
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep1_d1	same	3	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	26.6
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep1_d3	same	3	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.390	59.1
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep1_d5	same	3	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.630	90.6
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep2_d0.5	same	3	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	19.0
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep2_d10	same	3	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.250	165.3
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep2_d1	same	3	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	26.4
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep2_d3	same	3	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.390	58.1
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep2_d5	same	3	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.630	90.8
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep3_d0.5	same	3	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.090	18.9
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep3_d10	same	3	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.270	161.3
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep3_d1	same	3	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	26.3
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep3_d3	same	3	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.400	56.8
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep3_d5	same	3	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.630	89.2
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep4_d0.5	same	3	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	18.6
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep4_d10	same	3	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.260	162.4
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep4_d1	same	3	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	28.4
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep4_d3	same	3	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.390	57.3
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep4_d5	same	3	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.630	89.7
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep5_d0.5	same	3	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	19.2
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep5_d10	same	3	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.250	165.7
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep5_d1	same	3	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	26.8
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep5_d3	same	3	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.390	57.7
Clostridioides_difficile	Clostridioides_difficile__same_k3_rep5_d5	same	3	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.640	90.1
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep1_d0.5	same	5	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	24.0
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep1_d10	same	5	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.030	262.2
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep1_d1	same	5	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.230	38.7
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep1_d3	same	5	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.630	89.4
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep1_d5	same	5	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.010	139.8
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep2_d0.5	same	5	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	24.2
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep2_d10	same	5	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.040	264.2
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep2_d1	same	5	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.230	39.5
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep2_d3	same	5	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.650	90.5
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep2_d5	same	5	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.150	140.7
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep3_d0.5	same	5	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	24.3
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep3_d10	same	5	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.060	262.5
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep3_d1	same	5	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.250	38.9
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep3_d3	same	5	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.650	90.1
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep3_d5	same	5	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.050	140.3
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep4_d0.5	same	5	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	24.4
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep4_d10	same	5	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.170	264.5
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep4_d1	same	5	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.230	39.5
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep4_d3	same	5	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.720	91.7
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep4_d5	same	5	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.150	139.9
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep5_d0.5	same	5	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	24.8
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep5_d10	same	5	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.100	260.5
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep5_d1	same	5	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.240	38.5
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep5_d3	same	5	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.640	88.7
Clostridioides_difficile	Clostridioides_difficile__same_k5_rep5_d5	same	5	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.050	138.1
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep1_d0.5	diff	2	1	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.050	11.6
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep1_d10	diff	2	1	10	2	1	1	0	1	1.0000	0.5000	0.6667	0.580	79.5
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep1_d1	diff	2	1	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.070	15.0
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep1_d3	diff	2	1	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.180	29.5
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep1_d5	diff	2	1	5	2	1	1	0	1	1.0000	0.5000	0.6667	0.290	42.1
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep2_d0.5	diff	2	2	0.5	2	0	0	0	2	0.0000	0.0000	0.0000	0.050	11.3
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep2_d10	diff	2	2	10	2	1	1	0	1	1.0000	0.5000	0.6667	0.560	76.0
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep2_d1	diff	2	2	1	2	0	0	0	2	0.0000	0.0000	0.0000	0.070	15.8
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep2_d3	diff	2	2	3	2	0	0	0	2	0.0000	0.0000	0.0000	0.190	30.4
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep2_d5	diff	2	2	5	2	0	0	0	2	0.0000	0.0000	0.0000	0.300	43.6
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep3_d0.5	diff	2	3	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.040	11.7
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep3_d10	diff	2	3	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.560	79.9
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep3_d1	diff	2	3	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.080	15.0
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep3_d3	diff	2	3	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.190	29.9
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep3_d5	diff	2	3	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.280	44.4
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep4_d0.5	diff	2	4	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.040	11.8
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep4_d10	diff	2	4	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.600	79.8
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep4_d1	diff	2	4	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.080	14.8
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep4_d3	diff	2	4	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.190	30.4
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep4_d5	diff	2	4	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.280	43.2
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep5_d0.5	diff	2	5	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.040	11.7
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep5_d10	diff	2	5	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.570	80.1
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep5_d1	diff	2	5	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.070	14.9
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep5_d3	diff	2	5	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.180	30.6
Cutibacterium_acnes	Cutibacterium_acnes__diff_k2_rep5_d5	diff	2	5	5	2	1	1	0	1	1.0000	0.5000	0.6667	0.300	44.6
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep1_d0.5	diff	3	1	0.5	3	1	1	0	2	1.0000	0.3333	0.5000	0.060	13.8
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep1_d10	diff	3	1	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.850	112.6
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep1_d1	diff	3	1	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.100	20.0
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep1_d3	diff	3	1	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.270	40.9
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep1_d5	diff	3	1	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.430	63.5
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep2_d0.5	diff	3	2	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.060	13.6
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep2_d10	diff	3	2	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.790	114.3
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep2_d1	diff	3	2	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.100	19.9
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep2_d3	diff	3	2	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.260	41.1
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep2_d5	diff	3	2	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.410	63.2
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep3_d0.5	diff	3	3	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.060	13.5
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep3_d10	diff	3	3	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.810	113.8
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep3_d1	diff	3	3	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.100	20.0
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep3_d3	diff	3	3	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.270	40.5
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep3_d5	diff	3	3	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.410	63.5
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep4_d0.5	diff	3	4	0.5	3	0	0	0	3	0.0000	0.0000	0.0000	0.060	13.8
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep4_d10	diff	3	4	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.840	114.7
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep4_d1	diff	3	4	1	3	0	0	0	3	0.0000	0.0000	0.0000	0.100	19.7
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep4_d3	diff	3	4	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.270	40.9
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep4_d5	diff	3	4	5	3	2	2	0	1	1.0000	0.6667	0.8000	0.490	63.4
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep5_d0.5	diff	3	5	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.060	13.7
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep5_d10	diff	3	5	10	3	3	3	0	0	1.0000	1.0000	1.0000	0.850	112.6
Cutibacterium_acnes	Cutibacterium_acnes__diff_k3_rep5_d1	diff	3	5	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.110	19.7
